,date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT,HUFL_HULL,MUFL_MULL,LUFL_LULL
634,27/07/2016 10:00,14.93700027,2.075999975,9.807999611,0.0,4.355999947,1.432000041,39.46500015,8.5065001225,4.9039998055,2.893999994
635,27/07/2016 11:00,15.47200012,1.541000009,10.30500031,-0.035999998,4.994999886,1.309999943,38.69100189,8.5065000645,5.1345001560000005,3.1524999145
636,27/07/2016 12:00,16.27599907,2.009000063,10.3409996,-0.711000025,5.208000183,1.309999943,38.19800186,9.1424995665,4.8149997875,3.2590000630000002
637,27/07/2016 13:00,16.61100006,1.942000031,10.3760004,-0.603999972,5.635000229,1.340000033,38.76100159,9.276500045499999,4.886000214,3.487500131
638,27/07/2016 14:00,16.07500076,1.942000031,10.3760004,-0.354999989,5.208000183,1.340000033,39.25400162,9.0085003955,5.0105002055000005,3.274000108
639,27/07/2016 15:00,15.13700008,1.875,10.51799965,-0.213,4.751999855,1.279000044,41.36399841,8.50600004,5.1524998250000005,3.0154999495
640,27/07/2016 16:00,12.99400043,1.406999946,8.954999924,-0.284000009,4.111999989,1.279000044,42.98199844,7.2005001879999995,4.3354999575,2.6955000165
641,27/07/2016 17:00,12.85999966,1.139000058,8.706000328,-0.603999972,4.172999859,1.126999974,44.66999817,6.999499859,4.051000178,2.6499999165
642,27/07/2016 18:00,12.72599983,0.938000023,8.350999832,-0.888000011,4.295000076,1.279000044,41.57500076,6.8319999265,3.7314999104999997,2.78700006
643,27/07/2016 19:00,14.13300037,1.20599997,9.131999969,-0.816999972,5.147999763,1.371000051,39.81600189,7.66950017,4.1574999985000005,3.259499907
644,27/07/2016 20:00,19.15600014,2.344000101,12.08199978,-0.178000003,7.097000122,1.583999991,40.02700043,10.7500001205,5.9519998885000005,4.3405000565
645,27/07/2016 21:00,18.2859993,1.60800004,11.61999989,-0.782000005,6.671000004,1.552999973,39.74599838,9.94699967,5.4189999425,4.1119999885
646,27/07/2016 22:00,19.42399979,2.27699995,13.32600021,0.354999989,5.725999832,1.279000044,40.37900162,10.85049987,6.8405000995,3.502499938
647,27/07/2016 23:00,19.29000092,3.684000015,14.71100044,1.065999985,5.147999763,1.218000054,39.60499954,11.4870004675,7.888500212499999,3.1829999085
648,28/07/2016 0:00,21.43400002,3.818000078,14.17800045,0.497000009,7.126999855,1.70599997,39.32400131,12.626000049,7.337500229500001,4.4164999125
649,28/07/2016 1:00,19.55800056,3.951999903,13.07699966,0.569000006,6.730999947,1.735999942,40.30899811,11.7550002315,6.822999833,4.2334999445
650,28/07/2016 2:00,18.95499992,3.684000015,12.47299957,1.031000018,6.366000175,1.613999963,40.73099899,11.319499967499999,6.7519997940000005,3.9900000689999997
651,28/07/2016 3:00,16.81200027,2.477999926,10.8739996,-0.035999998,5.940000057,1.674999952,41.7159996,9.645000097999999,5.418999801,3.8075000045
652,28/07/2016 4:00,17.28100014,2.812999964,11.58399963,0.354999989,5.696000099,1.523000002,39.39400101,10.047000052,5.969499809499999,3.6095000505
653,28/07/2016 5:00,17.07999992,3.415999889,11.72700024,0.603999972,5.604000092,1.644999981,38.62099838,10.247999904499999,6.1655001060000005,3.6245000364999997
654,28/07/2016 6:00,14.66899967,1.674000025,8.954999924,-1.065999985,5.90899992,1.85800004,39.11299896,8.1714998475,3.9444999695,3.8834999800000003
655,28/07/2016 7:00,14.93700027,2.545000076,8.847999573,0.0,5.604000092,1.85800004,41.43399811,8.741000173,4.4239997865,3.731000066
656,28/07/2016 8:00,11.11900043,1.541000009,7.888999939,-0.639999986,3.289999962,1.309999943,41.92699814,6.3300002195,3.6244999764999997,2.2999999525
657,28/07/2016 9:00,12.39099979,1.60800004,8.706000328,-0.142000005,3.625,1.309999943,38.19800186,6.999499915,4.2820001615,2.4674999715
658,28/07/2016 10:00,14.2670002,2.27699995,9.593999863,-0.142000005,4.172999859,1.371000051,38.05799866,8.272000075,4.725999929,2.771999955
659,28/07/2016 11:00,14.2670002,1.875,9.593999863,-0.284000009,4.751999855,1.371000051,38.3390007,8.0710001,4.654999927,3.061499953
660,28/07/2016 12:00,15.60599995,0.80400002,9.772000313,-1.101999998,5.117000103,1.279000044,38.76100159,8.204999984999999,4.3350001575,3.1980000735
661,28/07/2016 13:00,16.20899963,2.075999975,11.26500034,-0.391000003,5.725999832,1.371000051,40.37900162,9.142499802500001,5.4370001685,3.5484999415000003
662,28/07/2016 14:00,16.07500076,1.807999969,10.23400021,-0.639999986,5.452000141,1.401000023,39.95700073,8.941500364500001,4.797000112,3.426500082
663,28/07/2016 15:00,15.40499973,1.674000025,10.16300011,-0.569000006,5.086999893,1.340000033,43.1230011,8.5394998775,4.7970000520000005,3.213499963
664,28/07/2016 16:00,13.9989996,1.473999977,9.416999817,-0.391000003,4.630000114,1.279000044,44.59999847,7.7364997885,4.512999907,2.9545000790000002
665,28/07/2016 17:00,13.52999973,1.406999946,8.706000328,-0.745999992,4.782000065,1.401000023,44.95199966,7.468499838,3.980000168,3.091500044
666,28/07/2016 18:00,12.99400043,1.340000033,8.527999878,-0.603999972,4.507999897,1.462000012,43.33399963,7.167000231499999,3.9619999529999994,2.9849999545
667,28/07/2016 19:00,13.86499977,2.746000051,9.593999863,0.532999992,4.994999886,1.462000012,41.92699814,8.3054999105,5.0634999275000006,3.2284999489999997
668,28/07/2016 20:00,18.95499992,3.415999889,11.76200008,0.603999972,7.097000122,1.552999973,40.73099899,11.185499904499999,6.183000026,4.3250000475
669,28/07/2016 21:00,18.41900063,2.611999989,11.65499973,0.248999998,6.791999817,1.432000041,39.95700073,10.5155003095,5.951999864,4.1119999289999996
670,28/07/2016 22:00,17.48200035,3.818000078,11.54899979,0.888000011,6.031000137,1.432000041,39.32400131,10.650000214,6.2184999005,3.7315000890000003
671,28/07/2016 23:00,17.41500092,3.415999889,12.43700027,1.56400001,5.421999931,1.309999943,38.83200073,10.415500404500001,7.00050014,3.365999937
672,29/07/2016 0:00,17.2140007,4.152999878,12.57900047,1.812000036,5.056000233,1.309999943,39.67599869,10.683500289,7.1955002530000005,3.183000088
673,29/07/2016 1:00,15.00399971,3.148000002,10.66100025,0.852999985,4.538000107,1.187999964,38.4090004,9.075999856,5.7570001175000005,2.8630000355000003
674,29/07/2016 2:00,15.3380003,3.617000103,10.9090004,1.99000001,4.081999779,1.126999974,40.59000015,9.4775002015,6.449500205,2.6044998765000003
675,29/07/2016 3:00,13.59700012,3.08100009,9.416999817,1.457000017,3.960000038,1.248999953,38.62099838,8.339000105,5.4369999170000005,2.6044999955
676,29/07/2016 4:00,12.92700005,2.947000027,9.416999817,1.136999965,3.471999884,1.156999946,38.12799835,7.9370000385,5.276999891,2.314499915
677,29/07/2016 5:00,13.79800034,2.344000101,9.949999809,0.319999993,3.349999905,1.097000003,38.4090004,8.0710002205,5.134999901,2.223499954
678,29/07/2016 6:00,11.31999969,2.611999989,7.923999786,0.497000009,3.411000013,1.371000051,38.76100159,6.9659998395,4.2104998975,2.391000032
679,29/07/2016 7:00,12.79300022,3.214999914,9.380999565,1.457000017,3.381000042,1.340000033,41.15299988,8.004000067,5.418999791,2.3605000375
680,29/07/2016 8:00,11.31999969,2.812999964,7.747000217,0.675000012,3.471999884,1.432000041,42.77099991,7.0664998269999995,4.2110001145,2.4519999625
681,29/07/2016 9:00,13.12800026,3.415999889,9.416999817,1.243999958,3.77699995,1.340000033,41.08300018,8.2720000745,5.3304998875,2.5584999914999997
682,29/07/2016 10:00,14.53499985,2.947000027,9.487999916,0.888000011,4.386000156,1.432000041,41.64500046,8.7409999385,5.1879999635,2.9090000985
683,29/07/2016 11:00,13.52999973,2.947000027,9.949999809,1.136999965,3.868000031,0.975000024,41.08300018,8.2384998785,5.543499886999999,2.4215000275
684,29/07/2016 12:00,15.80700016,2.880000114,10.19900036,0.532999992,5.300000191,1.371000051,40.02700043,9.343500137,5.366000176,3.335500121
685,29/07/2016 13:00,16.87899971,2.477999926,10.4119997,0.852999985,5.84800005,1.523000002,40.87200165,9.678499817999999,5.632499842500001,3.6855000259999997
686,29/07/2016 14:00,15.60599995,2.545000076,10.30500031,0.639999986,5.604000092,1.401000023,43.68500137,9.075500013,5.472500148,3.5025000575
687,29/07/2016 15:00,15.20400047,2.477999926,9.807999611,0.675000012,5.208000183,1.371000051,46.00699997,8.841000198,5.2414998115,3.2895001170000002
688,29/07/2016 16:00,14.60200024,3.148000002,9.522999763,0.852999985,5.117000103,1.552999973,44.59999847,8.875000121,5.187999874,3.3350000379999996
689,29/07/2016 17:00,13.9989996,3.08100009,9.168000221,0.816999972,4.873000145,1.491999984,44.10800171,8.539999845,4.9925000965,3.1825000645
690,29/07/2016 18:00,13.06099987,2.210000038,8.493000031,0.319999993,4.568999767,1.371000051,40.16799927,7.635499954,4.4065000119999995,2.969999909
691,29/07/2016 19:00,13.9989996,2.411000013,9.026000023,0.213,5.056000233,1.340000033,37.84700012,8.2049998065,4.6195000115,3.198000133
692,29/07/2016 20:00,19.15600014,1.674000025,11.83300018,-1.101999998,7.34100008,1.644999981,39.74599838,10.4150000825,5.365500091,4.4930000305
693,29/07/2016 21:00,19.0890007,1.139000058,11.93999958,-1.527999997,7.218999863,1.644999981,39.32400131,10.114000379,5.2059997915,4.431999922
694,29/07/2016 22:00,20.29500008,2.947000027,14.49800014,0.178000003,6.610000134,1.552999973,39.88700104,11.621000053500001,7.3380000715,4.0815000535
695,29/07/2016 23:00,19.35700035,2.812999964,13.75199986,-0.071000002,5.96999979,1.491999984,40.45000076,11.085000157,6.840499929,3.7309998870000003
696,30/07/2016 0:00,21.56800079,3.684000015,13.75199986,0.213,7.888999939,1.980000019,40.87200165,12.626000402499999,6.9824999299999995,4.934499979
697,30/07/2016 1:00,21.03199959,3.684000015,13.75199986,0.425999999,7.40199995,1.797000051,41.01200104,12.3579998025,7.0889999295,4.5995000005
698,30/07/2016 2:00,19.55800056,2.545000076,12.82800007,-0.035999998,6.974999905,1.888000011,40.52000046,11.051500318,6.396000036,4.431499958
699,30/07/2016 3:00,19.02199936,2.075999975,11.90400028,0.142000005,6.395999908,1.70599997,40.59000015,10.548999667499999,6.0230001425,4.050999939
700,30/07/2016 4:00,17.61599922,3.013999939,11.40699959,-0.319999993,6.214000225,1.76699996,39.18299866,10.3149995795,5.5434997985,3.9905000925
701,30/07/2016 5:00,17.01300049,2.545000076,11.12199974,-0.391000003,6.06099987,1.827999949,39.60499954,9.779000283,5.3654998685,3.9444999095
702,30/07/2016 6:00,16.40999985,2.344000101,10.4119997,-0.248999998,5.940000057,1.827999949,39.18299866,9.376999975499999,5.081499851,3.8840000029999997
703,30/07/2016 7:00,16.47699928,4.421000004,10.4829998,1.101999998,5.879000187,1.980000019,41.36399841,10.448999642,5.792499899,3.929500103
704,30/07/2016 8:00,14.60200024,4.085999966,10.27000046,0.888000011,3.806999922,1.552999973,44.31900024,9.344000103,5.579000235500001,2.6799999475
705,30/07/2016 9:00,13.26200008,2.746000051,9.168000221,0.425999999,4.295000076,1.552999973,44.38899994,8.0040000655,4.79700011,2.9240000244999997
706,30/07/2016 10:00,15.3380003,3.617000103,10.625,1.279000044,4.568999767,1.432000041,43.82600021,9.4775002015,5.952000022,3.000499904
707,30/07/2016 11:00,16.34300041,3.549999952,10.66100025,0.782000005,5.300000191,1.583999991,45.23300171,9.946500181,5.721500127500001,3.4420000909999997
708,30/07/2016 12:00,17.28100014,3.282000065,10.94499969,0.816999972,5.664999962,1.401000023,44.03699875,10.2815001025,5.880999831,3.5329999924999997
709,30/07/2016 13:00,17.75,2.746000051,11.30000019,0.782000005,6.152999878,1.491999984,43.68500137,10.2480000255,6.0410000975,3.8224999310000003
710,30/07/2016 14:00,17.2140007,3.549999952,11.37100029,0.639999986,5.940000057,1.491999984,44.52999878,10.382000326,6.0055001379999995,3.7160000205
711,30/07/2016 15:00,16.47699928,2.678999901,10.27000046,0.391000003,5.482999802,1.462000012,44.88100052,9.577999590500001,5.3305002315,3.472499907
712,30/07/2016 16:00,15.00399971,2.880000114,9.984999657,0.745999992,5.026000023,1.401000023,44.38899994,8.941999912,5.3654998245,3.213500023
713,30/07/2016 17:00,14.40100002,2.344000101,9.23900032,0.425999999,4.994999886,1.432000041,43.1230011,8.3725000605,4.8325001595,3.2134999635
714,30/07/2016 18:00,13.86499977,2.210000038,8.954999924,0.284000009,4.994999886,1.371000051,40.80099869,8.037499904,4.619499966499999,3.1829999685
715,30/07/2016 19:00,11.11900043,2.009000063,9.131999969,0.425999999,1.888000011,0.731000006,37.91699982,6.5640002465,4.778999984,1.3095000085
716,30/07/2016 20:00,17.34799957,1.072000027,12.89900017,-0.675000012,4.234000206,0.975000024,35.59600067,9.2099997985,6.112000079,2.604500115
717,30/07/2016 21:00,17.54899979,0.201000005,12.97000027,-1.812000036,4.538000107,1.065999985,39.32400131,8.8749998975,5.579000117,2.802000046
718,30/07/2016 22:00,19.29000092,3.282000065,15.70600033,0.603999972,3.960000038,0.944000006,38.19800186,11.286000492500001,8.155000151,2.452000022
719,30/07/2016 23:00,20.96500015,3.684000015,16.41699982,1.243999958,5.300000191,1.309999943,37.91699982,12.3245000825,8.830499889,3.305000067
720,31/07/2016 0:00,21.36700058,3.617000103,16.34600067,0.532999992,4.659999847,1.248999953,38.26900101,12.492000341499999,8.439500331,2.9544999
721,31/07/2016 1:00,21.36700058,3.617000103,16.34600067,0.532999992,4.659999847,1.248999953,38.26900101,12.492000341499999,8.439500331,2.9544999
722,31/07/2016 2:00,21.36700058,3.617000103,16.34600067,0.532999992,4.659999847,1.248999953,38.26900101,12.492000341499999,8.439500331,2.9544999
723,31/07/2016 3:00,21.36700058,3.617000103,16.34600067,0.532999992,4.659999847,1.248999953,38.26900101,12.492000341499999,8.439500331,2.9544999
724,31/07/2016 4:00,21.36700058,3.617000103,16.34600067,0.532999992,4.659999847,1.248999953,38.26900101,12.492000341499999,8.439500331,2.9544999
725,31/07/2016 5:00,21.36700058,3.617000103,16.34600067,0.532999992,4.659999847,1.248999953,38.26900101,12.492000341499999,8.439500331,2.9544999
726,31/07/2016 6:00,21.36700058,3.617000103,16.34600067,0.532999992,4.659999847,1.248999953,38.26900101,12.492000341499999,8.439500331,2.9544999
727,31/07/2016 7:00,21.36700058,3.617000103,16.34600067,0.532999992,4.659999847,1.248999953,38.26900101,12.492000341499999,8.439500331,2.9544999
728,31/07/2016 8:00,21.36700058,3.617000103,16.34600067,0.532999992,4.659999847,1.248999953,38.26900101,12.492000341499999,8.439500331,2.9544999
729,31/07/2016 9:00,21.36700058,3.617000103,16.34600067,0.532999992,4.659999847,1.248999953,38.26900101,12.492000341499999,8.439500331,2.9544999
730,31/07/2016 10:00,21.36700058,3.617000103,16.34600067,0.532999992,4.659999847,1.248999953,38.26900101,12.492000341499999,8.439500331,2.9544999
731,31/07/2016 11:00,21.36700058,3.617000103,16.34600067,0.532999992,4.659999847,1.248999953,38.26900101,12.492000341499999,8.439500331,2.9544999
732,31/07/2016 12:00,21.36700058,3.617000103,16.34600067,0.532999992,4.659999847,1.248999953,38.26900101,12.492000341499999,8.439500331,2.9544999
733,31/07/2016 13:00,21.36700058,3.617000103,16.34600067,0.532999992,4.659999847,1.248999953,38.26900101,12.492000341499999,8.439500331,2.9544999
734,31/07/2016 14:00,21.36700058,3.617000103,16.34600067,0.532999992,4.659999847,1.248999953,38.26900101,12.492000341499999,8.439500331,2.9544999
735,31/07/2016 15:00,21.36700058,3.617000103,16.34600067,0.532999992,4.659999847,1.248999953,38.26900101,12.492000341499999,8.439500331,2.9544999
736,31/07/2016 16:00,21.36700058,3.617000103,16.34600067,0.532999992,4.659999847,1.248999953,38.26900101,12.492000341499999,8.439500331,2.9544999
737,31/07/2016 17:00,21.36700058,3.617000103,16.34600067,0.532999992,4.659999847,1.248999953,38.26900101,12.492000341499999,8.439500331,2.9544999
738,31/07/2016 18:00,21.36700058,3.617000103,16.34600067,0.532999992,4.659999847,1.248999953,38.26900101,12.492000341499999,8.439500331,2.9544999
739,31/07/2016 19:00,21.36700058,3.617000103,16.34600067,0.532999992,4.659999847,1.248999953,38.26900101,12.492000341499999,8.439500331,2.9544999
740,31/07/2016 20:00,21.36700058,3.617000103,16.34600067,0.532999992,4.659999847,1.248999953,38.26900101,12.492000341499999,8.439500331,2.9544999
741,31/07/2016 21:00,21.36700058,3.617000103,16.34600067,0.532999992,4.659999847,1.248999953,38.26900101,12.492000341499999,8.439500331,2.9544999
742,31/07/2016 22:00,21.36700058,3.617000103,16.34600067,0.532999992,4.659999847,1.248999953,38.26900101,12.492000341499999,8.439500331,2.9544999
743,31/07/2016 23:00,21.36700058,3.617000103,16.34600067,0.532999992,4.659999847,1.248999953,38.26900101,12.492000341499999,8.439500331,2.9544999
744,1/08/2016 0:00,20.49600029,3.818000078,15.92000008,1.279000044,4.659999847,1.156999946,36.22900009,12.157000184000001,8.599500062,2.9084998965
745,1/08/2016 1:00,19.69199944,3.951999903,15.45800018,1.457000017,4.263999939,1.065999985,35.80699921,11.8219996715,8.4575000985,2.6649999619999996
746,1/08/2016 2:00,18.08499908,2.545000076,13.68099976,0.284000009,3.898999929,1.065999985,35.80699921,10.314999578,6.9824998845,2.482499957
747,1/08/2016 3:00,18.21899986,2.812999964,14.71100044,0.745999992,3.77699995,1.218000054,35.66600037,10.515999912,7.728500216,2.4975000019999998
748,1/08/2016 4:00,15.80700016,1.541000009,12.54399967,0.284000009,3.197999954,1.065999985,34.18899918,8.6740000845,6.4139998395,2.1319999695
749,1/08/2016 5:00,16.07500076,2.477999926,13.71700001,0.425999999,3.075999975,0.975000024,33.8370018,9.276500343,7.0715000045,2.0254999995
750,1/08/2016 6:00,18.01799965,3.214999914,14.17800045,0.816999972,3.259000063,1.248999953,33.8370018,10.616499782,7.497500211,2.2540000079999998
751,1/08/2016 7:00,15.94099998,5.157000065,12.72200012,2.664999962,3.107000113,1.248999953,34.75099945,10.5490000225,7.693500041,2.178000033
752,1/08/2016 8:00,14.53499985,3.750999928,10.66100025,1.172999978,3.471999884,1.401000023,35.45500183,9.142999889,5.917000114,2.4364999535000003
753,1/08/2016 9:00,11.98900032,2.142999887,8.102000237,0.497000009,3.197999954,1.218000054,34.61100006,7.0660001035,4.2995001230000005,2.208000004
754,1/08/2016 10:00,13.12800026,2.812999964,8.598999977,0.711000025,3.746000051,1.309999943,34.75099945,7.970500112,4.655000001,2.527999997
755,1/08/2016 11:00,13.39599991,2.746000051,8.847999573,0.319999993,4.386000156,1.248999953,35.17399979,8.0709999805,4.583999782999999,2.8175000545
756,1/08/2016 12:00,14.73600006,2.344000101,9.274999619,0.462000012,4.630000114,1.309999943,34.8219986,8.5400000805,4.868499815500001,2.9700000285000003
757,1/08/2016 13:00,15.60599995,2.812999964,10.05599976,0.603999972,5.208000183,1.279000044,36.29899979,9.209499957,5.3299998660000005,3.2435001135
758,1/08/2016 14:00,15.06999969,3.214999914,9.593999863,0.569000006,4.782000065,1.248999953,36.93199921,9.142499802,5.0814999345,3.015500009
759,1/08/2016 15:00,13.73099995,2.142999887,9.487999916,0.248999998,4.386000156,1.248999953,38.12799835,7.9369999185,4.868499957,2.8175000545
760,1/08/2016 16:00,12.72599983,2.27699995,8.493000031,0.391000003,4.234000206,1.248999953,40.02700043,7.50149989,4.442000017,2.7415000795
761,1/08/2016 17:00,12.6590004,2.411000013,8.598999977,0.603999972,4.051000118,1.309999943,39.11299896,7.5350002065,4.6014999745,2.6805000305
762,1/08/2016 18:00,10.71700001,1.473999977,6.610000134,-0.178000003,4.051000118,1.279000044,38.4090004,6.0954999935,3.2160000655,2.665000081
763,1/08/2016 19:00,11.98900032,1.674000025,7.853000164,0.0,4.172999859,1.279000044,37.56499863,6.8315001725,3.926500082,2.7259999515
764,1/08/2016 20:00,18.01799965,1.273000002,11.72700024,-1.243999958,6.395999908,1.462000012,37.14300156,9.645499826,5.241500141,3.92899996
765,1/08/2016 21:00,19.29000092,1.541000009,13.46800041,-1.031000018,6.456999779,1.462000012,35.31399918,10.4155004645,6.218500196,3.9594998955
766,1/08/2016 22:00,18.5529995,1.674000025,13.11200047,-0.425999999,5.544000149,1.371000051,35.52500153,10.1134997625,6.3430002355,3.4575001000000003
767,1/08/2016 23:00,19.95999908,3.88499999,14.99600029,1.101999998,5.361000061,1.432000041,36.15800095,11.922499535,8.049000143999999,3.3965000510000003
768,2/08/2016 0:00,22.30400085,3.214999914,15.13799953,0.354999989,7.218999863,1.980000019,35.66600037,12.759500382,7.7464997595,4.5994999409999995
769,2/08/2016 1:00,20.83099937,3.684000015,14.35599995,0.711000025,6.671000004,1.70599997,35.45500183,12.2574996925,7.5334999875,4.188499987
770,2/08/2016 2:00,21.29999924,3.88499999,14.56900024,0.816999972,6.395999908,1.644999981,35.9469986,12.592499615,7.6930001059999995,4.0204999445
771,2/08/2016 3:00,19.29000092,4.956999779,13.36100006,1.99000001,6.214000225,1.76699996,36.08800125,12.1235003495,7.675500035,3.9905000925
772,2/08/2016 4:00,19.0890007,5.022999763,13.46800041,2.381000042,5.725999832,1.613999963,35.59600067,12.0560002315,7.924500226,3.6699998975000003
773,2/08/2016 5:00,18.41900063,5.157000065,12.97000027,2.131999969,5.664999962,1.735999942,34.9620018,11.788000347499999,7.5510001195,3.700499952
774,2/08/2016 6:00,16.61100006,4.354000092,11.05099964,1.279000044,5.725999832,1.76699996,34.18899918,10.482500075999999,6.164999842,3.746499896
775,2/08/2016 7:00,16.07500076,4.554999828,11.22900009,2.273999929,4.903999805,1.70599997,34.89199829,10.315000294,6.7515000095,3.3049998874999997
776,2/08/2016 8:00,13.26200008,4.21999979,10.19900036,2.203000069,3.289999962,1.552999973,36.08800125,8.740999935,6.2010002145,2.4214999675
777,2/08/2016 9:00,12.6590004,2.411000013,9.168000221,0.425999999,3.441999912,1.371000051,36.50999832,7.5350002065,4.79700011,2.4064999815
778,2/08/2016 10:00,13.4630003,3.214999914,9.380999565,0.958999991,4.386000156,1.523000002,37.2140007,8.339000107,5.169999778,2.954500079
779,2/08/2016 11:00,14.2670002,2.411000013,9.487999916,0.319999993,4.782000065,1.432000041,38.97200012,8.3390001065,4.9039999545,3.107000053
780,2/08/2016 12:00,14.80300045,2.411000013,9.843000412,0.532999992,4.873000145,1.309999943,38.90200043,8.6070002315,5.1880002020000004,3.091500044
781,2/08/2016 13:00,14.46800041,2.210000038,9.843000412,0.603999972,4.751999855,1.309999943,39.53499985,8.339000224,5.223500192,3.030999899
782,2/08/2016 14:00,12.05599976,1.473999977,7.994999886,-0.213,4.172999859,1.340000033,38.97200012,6.7649998685,3.8909999429999997,2.756499946
783,2/08/2016 15:00,11.18599987,2.545000076,7.390999794,0.284000009,3.71600008,1.371000051,36.65100098,6.865499973,3.8374999014999998,2.5435000655
784,2/08/2016 16:00,10.44900036,1.875,6.894000053,0.178000003,3.806999922,1.309999943,36.43999863,6.16200018,3.536000028,2.5584999325
785,2/08/2016 17:00,10.98499966,2.210000038,6.894000053,0.354999989,3.563999891,1.248999953,32.71099854,6.597499849,3.6245000210000002,2.406499922
786,2/08/2016 18:00,8.640000343,1.541000009,5.68599987,0.035999998,2.984999895,1.156999946,33.55599976,5.090500176,2.860999934,2.0709999205000003
787,2/08/2016 19:00,9.51099968,0.80400002,6.361000061,-0.319999993,3.167999983,0.883000016,34.8219986,5.15749985,3.0205000340000003,2.0254999995
788,2/08/2016 20:00,12.99400043,1.541000009,8.56400013,0.0,4.568999767,1.036000013,35.38499832,7.2675002195,4.282000065,2.80249989
789,2/08/2016 21:00,11.5880003,0.736999989,7.355999947,-0.782000005,4.142000198,1.126999974,32.71099854,6.162500144499999,3.286999971,2.634500086
790,2/08/2016 22:00,12.6590004,2.009000063,8.635000229,0.462000012,3.625,1.036000013,34.75099945,7.3340002315,4.5485001205,2.3305000065
791,2/08/2016 23:00,15.00399971,3.013999939,11.58399963,1.172999978,3.319999933,1.004999995,33.34400177,9.0089998245,6.378499804,2.162499964
792,3/08/2016 0:00,14.66899967,3.549999952,11.97500038,1.598999977,2.924000025,0.944000006,31.09300041,9.109499811,6.7870001785000005,1.9340000155
793,3/08/2016 1:00,13.79800034,3.148000002,10.6960001,1.421000004,2.740999937,0.975000024,31.30400085,8.473000170999999,6.058500051999999,1.8579999805
794,3/08/2016 2:00,9.578000069,1.20599997,7.284999847,0.354999989,2.315000057,0.975000024,33.55599976,5.3920000195,3.819999918,1.6450000405
795,3/08/2016 3:00,9.376999855,0.938000023,7.177999973,0.0,2.131999969,0.731000006,32.36000061,5.157499939,3.5889999865,1.4314999875
796,3/08/2016 4:00,9.578000069,1.340000033,7.568999767,0.142000005,2.131999969,0.822000027,31.02300072,5.459000051,3.855499886,1.4769999980000001
797,3/08/2016 5:00,8.371999741,0.268000007,6.289999962,-0.958999991,2.223999977,0.760999978,32.5,4.319999874,2.6654999855,1.4924999775
798,3/08/2016 6:00,9.913000107,0.670000017,7.143000126,-0.569000006,2.650000095,0.822000027,32.64099884,5.291500062,3.2870000599999996,1.7360000610000001
799,3/08/2016 7:00,9.779000282,1.807999969,7.427000046,0.248999998,2.315000057,0.822000027,31.79700089,5.7935001255,3.838000022,1.5685000420000001
800,3/08/2016 8:00,6.631000042,0.536000013,4.051000118,-1.136999965,2.437000036,1.036000013,30.38999939,3.5835000275,1.4570000765,1.7365000245000002
801,3/08/2016 9:00,6.96600008,1.20599997,4.65500021,-0.142000005,2.772000074,1.097000003,30.45999908,4.086000025,2.2565001025,1.9345000385
802,3/08/2016 10:00,4.622000217,-0.40200001,1.953999996,-2.096999884,2.680000067,1.004999995,28.49099922,2.1100001035,-0.07149994400000004,1.842500031
803,3/08/2016 11:00,3.013999939,1.004999995,0.0,0.0,2.954999924,0.913999975,28.9829998,2.009499967,0.0,1.9344999495
804,3/08/2016 12:00,2.27699995,1.004999995,0.0,0.0,2.375999928,0.913999975,30.88199997,1.6409999725,0.0,1.6449999515
805,3/08/2016 13:00,2.411000013,0.938000023,0.0,0.0,2.467000008,0.852999985,32.5,1.674500018,0.0,1.6599999964999999
806,3/08/2016 14:00,2.545000076,0.938000023,0.0,0.0,2.497999907,0.883000016,31.93799973,1.7415000495,0.0,1.6904999615
807,3/08/2016 15:00,2.27699995,0.938000023,0.0,-0.071000002,2.437000036,0.944000006,31.93799973,1.6074999865,-0.035500001,1.690500021
808,3/08/2016 16:00,5.357999802,2.344000101,2.948999882,1.350000024,2.375999928,0.852999985,32.57099915,3.8509999515,2.149499953,1.6144999565
809,3/08/2016 17:00,8.640000343,3.750999928,5.650000095,2.381000042,3.046000004,1.097000003,34.32899857,6.195500135500001,4.0155000685,2.0715000035
810,3/08/2016 18:00,8.43900013,4.287000179,5.366000175,2.559000015,2.954999924,0.883000016,33.06299973,6.3630001545,3.962500095,1.91899997
811,3/08/2016 19:00,8.171999931,3.348999977,5.543000221,2.381000042,2.618999958,0.731000006,33.13299942,5.760499954,3.9620001315,1.6749999819999999
812,3/08/2016 20:00,10.64999962,3.951999903,7.249000072,2.700999975,3.411000013,0.760999978,32.36000061,7.3009997615,4.9750000235,2.0859999955
813,3/08/2016 21:00,9.243000031,3.148000002,6.573999882,1.953999996,2.954999924,0.760999978,30.53100014,6.1955000165,4.263999939,1.857999951
814,3/08/2016 22:00,8.706999779,4.085999966,6.183000088,2.700999975,2.375999928,0.731000006,31.44499969,6.3964998725,4.4420000315,1.553499967
815,3/08/2016 23:00,8.572999954,4.956999779,7.106999874,3.802000046,2.467000008,0.852999985,31.44499969,6.7649998665,5.45449996,1.6599999964999999
816,4/08/2016 0:00,9.444000244,4.622000217,6.928999901,2.736000061,1.91900003,0.700999975,31.86700058,7.0330002305,4.832499981,1.3100000025
817,4/08/2016 1:00,9.041999817,4.68900013,7.035999775,3.055999994,2.163000107,0.760999978,32.28900146,6.8654999735,5.0459998845,1.4620000425
